;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;difference_inv;f0m_NM;is_margbabbling
424;88;24.0;p100;6.0;-0.4826899394556199;11.501166758433698;V;0.4826899394556199;-11.501166758433698;233.00358043063542;1
425;88;25.0;p100;6.0;-0.753442357393869;12.144847169919046;B;0.753442357393869;-12.144847169919046;221.0472614689153;1
426;88;26.0;p100;6.0;-0.7227242915146406;11.169411664204773;R;0.7227242915146406;-11.169411664204773;222.40375902611515;0
427;90;15.0;m100;5.933333333333334;-0.7375633073071853;-2.0186820588230034;pB;-0.7375633073071853;-2.0186820588230034;246.17282764318932;1
428;90;16.0;m100;5.933333333333334;-0.9338452594361545;-10.57075304668021;V;-0.9338452594361545;-10.57075304668021;243.01570555328698;1
429;90;17.0;m100;5.933333333333334;1.334106375081485;-11.85355421529772;B;1.334106375081485;-11.85355421529772;279.4948628395416;1
430;90;18.0;m100;5.933333333333334;-0.7346088394504602;-10.341607640547437;Gr;-0.7346088394504602;-10.341607640547437;246.22034915819975;0
431;90;19.0;m100;5.933333333333334;1.2456657333667334;-11.310259123951937;V;1.2456657333667334;-11.310259123951937;278.07232805947524;1
432;90;20.0;m100;5.933333333333334;0.013001670901381287;-10.98641096619059;V;0.013001670901381287;-10.98641096619059;258.2453857510909;1
433;90;21.0;m100;5.933333333333334;0.35114822687977243;-9.260351594168611;L;0.35114822687977243;-9.260351594168611;263.6843471529131;0
434;90;22.0;m100;5.933333333333334;-0.14882981644904122;-0.19345173089342893;V;-0.14882981644904122;-0.19345173089342893;255.64238655521953;1
435;90;23.0;m100;5.933333333333334;1.6507471454035056;-12.00228498958603;V;1.6507471454035056;-12.00228498958603;284.58791168944555;1
436;90;24.0;m100;5.933333333333334;-0.4846085890114264;-10.514558222508441;V;-0.4846085890114264;-10.514558222508441;250.24151006770398;1
437;90;25.0;m100;5.933333333333334;-1.520186288184696;-10.149895428487469;V;-1.520186288184696;-10.149895428487469;233.58462850315775;1
438;90;26.0;m100;5.933333333333334;2.0404280759339484;-5.731744083521221;V;2.0404280759339484;-5.731744083521221;290.8557843106787;1
439;90;27.0;m100;5.933333333333334;7.811917046463973;-8.413526325479893;V;7.811917046463973;-8.413526325479893;383.688034667123;1
440;90;28.0;m100;5.933333333333334;0.4502597482923016;-12.05680499489074;pB;0.4502597482923016;-12.05680499489074;265.27851905828385;1
441;90;29.0;m100;5.933333333333334;1.5170701466268603;-13.7103199383115;pB;1.5170701466268603;-13.7103199383115;282.43776695544426;1
442;90;30.0;m100;5.933333333333334;4.850031070075237;-15.446676254280874;V;4.850031070075237;-15.446676254280874;336.0472019649668;1
443;90;31.0;m100;5.933333333333334;12.8432321112329;-17.628406878288786;V;12.8432321112329;-17.628406878288786;464.61486344557005;1
444;90;32.0;m100;5.933333333333334;-0.663636275700008;-11.551212509603687;V;-0.663636275700008;-11.551212509603687;247.36191641063022;1
445;90;33.0;m100;5.933333333333334;-1.2514339724513177;-11.011354344667353;V;-1.2514339724513177;-11.011354344667353;237.90740939824866;1
446;90;34.0;m100;5.933333333333334;-1.5558395195656916;-8.945260289371248;B;-1.5558395195656916;-8.945260289371248;233.0111595563267;1
447;91;10.0;m100;6.0;2.178783604422091;-14.40628570782809;V;2.178783604422091;-14.40628570782809;347.735663551889;1
448;91;11.0;m100;6.0;-0.3494524617745894;-11.601353746650261;V;-0.3494524617745894;-11.601353746650261;276.3549178492703;1
449;91;12.0;m100;6.0;-1.4012993789651014;0.011144661154105506;V;-1.4012993789651014;0.011144661154105506;246.6576841463244;1
450;91;13.0;m100;6.0;-0.9227367727937634;-5.423911860550817;V;-0.9227367727937634;-5.423911860550817;260.1691422536708;1
451;91;14.0;m100;6.0;-0.2542788080638747;-0.35490132496869364;V;-0.2542788080638747;-0.35490132496869364;279.0419953986913;1
452;91;15.0;m100;6.0;2.493444843262104;-5.855159602653771;V;2.493444843262104;-5.855159602653771;356.61962584181015;1
453;91;16.0;m100;6.0;0.7195934525948886;-0.05932163576756011;V;0.7195934525948886;-0.05932163576756011;306.53773802904334;1
454;92;12.0;m100;5.766666666666667;-0.7706140990366057;-11.949464663937704;V;-0.7706140990366057;-11.949464663937704;262.93909411338154;1
455;92;13.0;m100;5.766666666666667;-0.5220907983861306;-12.178871409462317;V;-0.5220907983861306;-12.178871409462317;280.93411125137;1
456;92;14.0;m100;5.766666666666667;-0.620356930907682;-12.077521701666797;V;-0.620356930907682;-12.077521701666797;273.81888006708715;1
457;92;15.0;m100;5.766666666666667;-0.8965436319278574;-11.167090917616832;V;-0.8965436319278574;-11.167090917616832;253.82081789289944;1
458;92;16.0;m100;5.766666666666667;-0.30109170423054804;-7.779947477374094;V;-0.30109170423054804;-7.779947477374094;296.9361620707527;1
459;92;17.0;m100;5.766666666666667;-0.11127241390449749;-13.418124569915904;V;-0.11127241390449749;-13.418124569915904;310.68055293308913;1
460;92;18.0;m100;5.766666666666667;-0.9060044104930143;-2.570922806000283;V;-0.9060044104930143;-2.570922806000283;253.13578404708653;1
461;92;19.0;m100;5.766666666666667;-0.08162540227243084;-12.609889949248952;V;-0.08162540227243084;-12.609889949248952;312.82722683051776;1
462;92;20.0;m100;5.766666666666667;-0.19153989074634079;-13.464976294497603;V;-0.19153989074634079;-13.464976294497603;304.8685642076396;1
463;92;21.0;m100;5.766666666666667;-0.7738156546113568;-13.19928830743197;V;-0.7738156546113568;-13.19928830743197;262.7072766246991;1
464;92;22.0;m100;5.766666666666667;-0.7462966218548825;-12.049379228408014;Gr;-0.7462966218548825;-12.049379228408014;264.6998683244612;0
465;92;23.0;m100;5.766666666666667;-0.2689328497441706;-12.375971397019498;V;-0.2689328497441706;-12.375971397019498;299.2647128992093;1
466;94;11.0;m100;3.466666666666667;0.3346235374288668;-8.457033041531588;V;0.3346235374288668;-8.457033041531588;323.9035849139802;1
467;94;12.0;m100;3.466666666666667;-0.08176101546677826;-8.918677349273764;Gr;-0.08176101546677826;-8.918677349273764;283.5708799887335;0
468;94;13.0;m100;3.466666666666667;-0.4453402342754991;-10.962377971074943;Gr;-0.4453402342754991;-10.962377971074943;248.3531149511362;0
469;94;14.0;m100;3.466666666666667;-0.6682090416386067;-10.714320638151463;Gr;-0.6682090416386067;-10.714320638151463;226.76513388433935;0
470;94;15.0;m100;3.466666666666667;-0.40788253726763163;-11.41609577238225;pB;-0.40788253726763163;-11.41609577238225;251.98142015624367;1
471;94;16.0;m100;3.466666666666667;0.14711065599917694;-13.022796048782027;Gr;0.14711065599917694;-13.022796048782027;305.74032293946146;0
472;94;17.0;m100;3.466666666666667;0.2692648095580075;-3.6226002568820945;pB;0.2692648095580075;-3.6226002568820945;317.57267213834336;1
473;94;18.0;m100;3.466666666666667;2.215790238342547;-36.18119030177496;V;2.215790238342547;-36.18119030177496;506.12105896654555;1
474;94;19.0;m100;3.466666666666667;4.1849667578388505;-4.3742854901784085;Gr;4.1849667578388505;-4.3742854901784085;696.8635227641245;0
475;94;20.0;m100;3.466666666666667;-0.27120317401311766;-11.229904478953074;pB;-0.27120317401311766;-11.229904478953074;265.22074036920196;1
476;94;21.0;m100;3.466666666666667;0.13103369461643252;-10.912404954988062;Gr;0.13103369461643252;-10.912404954988062;304.183042932229;0
477;94;22.0;m100;3.466666666666667;-0.4421357235619806;-5.788607965370801;pB;-0.4421357235619806;-5.788607965370801;248.66351692003568;1
478;96;18.0;m100;3.8666666666666667;-0.6205030356638195;-0.08316483571610434;Gr;-0.6205030356638195;-0.08316483571610434;227.0307367365487;0
479;96;19.0;m100;3.8666666666666667;-0.151753631884805;0.45706189470513436;V;-0.151753631884805;0.45706189470513436;273.17692998947285;1
480;96;20.0;m100;3.8666666666666667;-0.2401498557400174;-0.3430970602274215;pB;-0.2401498557400174;-0.3430970602274215;264.4747338992685;1
481;96;21.0;m100;3.8666666666666667;-0.4227931267638864;-10.946074964426941;Gr;-0.4227931267638864;-10.946074964426941;246.49435544317754;0
482;96;22.0;m100;3.8666666666666667;-0.3771559047855131;-11.110303940786679;V;-0.3771559047855131;-11.110303940786679;250.98712716291172;1
483;96;23.0;m100;3.8666666666666667;-0.4592995526299213;-11.306124600650008;V;-0.4592995526299213;-11.306124600650008;242.90046802826834;1
484;96;24.0;m100;3.8666666666666667;-0.5531590968869606;-11.093232079225686;V;-0.5531590968869606;-11.093232079225686;233.66043351729402;1
485;96;25.0;m100;3.8666666666666667;-0.4265672209813876;-11.06694656673099;Gr;-0.4265672209813876;-11.06694656673099;246.1228134642193;0
486;96;26.0;m100;3.8666666666666667;0.09378315087749194;-14.138071552371969;Gr;0.09378315087749194;-14.138071552371969;297.34888143453935;0
487;96;27.0;m100;3.8666666666666667;2.3449119648812573;12.036680073919115;Gr;2.3449119648812573;12.036680073919115;518.962017260984;0
488;96;28.0;m100;3.8666666666666667;-0.16737784148337836;-2.8821995334442363;Gr;-0.16737784148337836;-2.8821995334442363;271.63879940253804;0
489;96;29.0;m100;3.8666666666666667;;;Gr;;;;0
490;96;30.0;m100;3.8666666666666667;0.4842130419701482;-3.6194162899064395;Gr;0.4842130419701482;-3.6194162899064395;335.78488382905897;0
491;96;31.0;m100;3.8666666666666667;-0.35484716995101107;-11.443288925632999;pB;-0.35484716995101107;-11.443288925632999;253.18331809265314;1
492;96;32.0;m100;3.8666666666666667;-0.33885851358336067;-11.900263526954092;V;-0.33885851358336067;-11.900263526954092;254.75732676476662;1
493;96;33.0;m100;3.8666666666666667;-0.3992064264362853;-10.740336348929617;Gr;-0.3992064264362853;-10.740336348929617;248.81635611718676;0
494;96;34.0;m100;3.8666666666666667;-0.19152330809872442;-14.99285314478115;Gr;-0.19152330809872442;-14.99285314478115;269.26179079275414;0
495;96;35.0;m100;3.8666666666666667;0.5348884082285243;-14.22468160344664;pB;0.5348884082285243;-14.22468160344664;340.7736373627577;1
496;96;36.0;m100;3.8666666666666667;-0.32816348184922134;-11.227031343267441;V;-0.32816348184922134;-11.227031343267441;255.81020277329253;1
497;96;37.0;m100;3.8666666666666667;-0.15189377773233245;-12.608601686397833;Gr;-0.15189377773233245;-12.608601686397833;273.1631332842153;0
498;96;38.0;m100;3.8666666666666667;-0.14754295451418867;-12.11736904110586;V;-0.14754295451418867;-12.11736904110586;273.59145154428165;1
499;96;39.0;m100;3.8666666666666667;-0.40945368726490866;-8.75147138905433;Gr;-0.40945368726490866;-8.75147138905433;247.80756106657225;0
500;96;40.0;m100;3.8666666666666667;-0.2059294726817042;-12.084201294468471;pB;-0.2059294726817042;-12.084201294468471;267.8435710584566;1
501;96;41.0;m100;3.8666666666666667;-0.4419418589361473;-11.317117699199713;Gr;-0.4419418589361473;-11.317117699199713;244.60925204198747;0
502;99;8.0;p100;3.6;-0.3145370490206683;3.777611582005136;V;0.3145370490206683;-3.777611582005136;297.36586489989196;1
503;99;9.0;p100;3.6;0.1546214920711776;5.119420510469979;V;-0.1546214920711776;-5.119420510469979;347.64231411171926;1
504;99;10.0;p100;3.6;-0.3050694752672246;2.504100282289585;V;0.3050694752672246;-2.504100282289585;298.3804387577322;1
505;99;11.0;p100;3.6;0.14245857613949683;15.162300813588956;V;-0.14245857613949683;-15.162300813588956;346.3388992283757;1
506;99;12.0;p100;3.6;1.371645975762338;17.572886552236355;V;-1.371645975762338;-17.572886552236355;478.0623412126869;1
507;99;13.0;p100;3.6;-0.7350570133267635;-0.09556697908013234;V;0.7350570133267635;0.09556697908013234;252.30167278523564;1
508;99;14.0;p100;3.6;0.9067883020895071;18.09827682456455;V;-0.9067883020895071;-18.09827682456455;428.24678597042407;1
509;99;15.0;p100;3.6;0.06056908062045884;14.722740039973417;V;-0.06056908062045884;-14.722740039973417;337.563373042998;1
510;99;16.0;p100;3.6;0.03324979370590232;14.24540699677192;V;-0.03324979370590232;-14.24540699677192;334.63575557307723;1
511;99;17.0;p100;3.6;-0.05697338026324671;-6.703204201424285;V;0.05697338026324671;6.703204201424285;324.96716718239554;1
512;99;18.0;p100;3.6;-1.3033507343828008;8.98492671937737;Gr;1.3033507343828008;-8.98492671937737;191.40159764735003;0
513;100;14.0;m100;3.6333333333333333;-0.22445143122491318;-11.357425866256449;Gr;-0.22445143122491318;-11.357425866256449;256.51842875741517;0
514;100;15.0;m100;3.6333333333333333;-0.440099087199687;-11.536339958974452;V;-0.440099087199687;-11.536339958974452;245.3437410430944;1
515;100;16.0;m100;3.6333333333333333;-0.6393791268929696;-9.581037424889217;V;-0.6393791268929696;-9.581037424889217;235.01721001170506;1
516;100;17.0;m100;3.6333333333333333;;;V;;;;1
517;100;18.0;m100;3.6333333333333333;0.35082371553692154;-13.864188511400755;V;0.35082371553692154;-13.864188511400755;286.32872317408874;1
518;100;19.0;m100;3.6333333333333333;1.802299657253373;-10.567035274995362;V;1.802299657253373;-10.567035274995362;361.54303654194814;1
519;100;20.0;m100;3.6333333333333333;-0.4978339179072232;-10.99663291145501;V;-0.4978339179072232;-10.99663291145501;242.3519686517851;1
520;100;21.0;m100;3.6333333333333333;1.4470432354225518;-15.027290654047874;Gr;1.4470432354225518;-15.027290654047874;343.13393510969877;0
521;100;22.0;m100;3.6333333333333333;0.4457530985038605;-13.352814301053343;V;0.4457530985038605;-13.352814301053343;291.2478872835878;1
522;100;23.0;m100;3.6333333333333333;0.6956958642301354;0.015587401792288347;V;0.6956958642301354;0.015587401792288347;304.1997199423739;1
523;103;13.0;p100;3.666666667;1.0904383711993753;15.300798661828253;S;-1.0904383711993753;-15.300798661828253;417.6177747134027;0
524;103;14.0;p100;3.666666667;2.377535636314575;25.30616626067399;Gr;-2.377535636314575;-25.30616626067399;573.6229060855497;0
525;103;15.0;p100;3.666666667;0.08736555700423985;14.0039564621149;V;-0.08736555700423985;-14.0039564621149;296.0383802141568;1
526;103;16.0;p100;3.666666667;-0.22079091000770856;11.730028068325339;L;0.22079091000770856;-11.730028068325339;258.6876753200143;0
527;103;17.0;p100;3.666666667;2.0831185130159353;20.852278879565688;B;-2.0831185130159353;-20.852278879565688;537.9375051113639;1
528;103;18.0;p100;3.666666667;-0.38301181257441536;11.231825239889673;V;0.38301181257441536;-11.231825239889673;239.02537480695847;1
529;103;19.0;p100;3.666666667;-0.059678905738230446;12.810249480954838;V;0.059678905738230446;-12.810249480954838;278.2155696547445;1
530;103;20.0;p100;3.666666667;-0.41813145874622837;11.046263591867586;pB;0.41813145874622837;-11.046263591867586;234.7686296772214;1
531;103;21.0;p100;3.666666667;-0.428030619870985;11.43680272155649;V;0.428030619870985;-11.43680272155649;233.56878256884963;1
532;103;22.0;p100;3.666666667;;;Gr;;;;0
533;103;23.0;p100;3.666666667;0.06359964049122042;13.851817694363831;V;-0.06359964049122042;-13.851817694363831;293.1577860055589;1
534;103;24.0;p100;3.666666667;-0.3893178538009355;11.445444600008727;pB;0.3893178538009355;-11.445444600008727;238.26103879549675;1
535;103;25.0;p100;3.666666667;-0.4640030705548575;10.97423999113849;V;0.4640030705548575;-10.97423999113849;229.20867160690665;1
536;103;26.0;p100;3.666666667;-0.0978656543247509;11.779723308586426;V;0.0978656543247509;-11.779723308586426;273.5870704019067;1
537;101;11.0;neutre;6.3;0.38214306875793447;-0.9971308526896223;V;;;310.0648941861824;1
538;101;12.0;neutre;6.3;-0.7532820684979776;-0.1913560982944773;V;;;262.5731342321783;1
539;101;13.0;neutre;6.3;1.1737986232942257;1.1192531519064346;V;;;343.17770306159275;1
540;101;14.0;neutre;6.3;0.49547606375324954;0.24043124427583962;V;;;314.8053065802518;1
541;101;15.0;neutre;6.3;0.9154497223908568;-0.28884599765859775;V;;;332.37166787398337;1
542;101;16.0;neutre;6.3;-0.7848692452166014;-1.7963557619964376;V;;;261.25192813489997;1
543;109;9.0;neutre;6.066666667;0.6423137721383003;-2.539697408883569;R;;;427.2447315393494;0
544;109;10.0;neutre;6.066666667;1.4581640889587406;0.7448464790139724;V;;;521.680006012955;1
545;109;11.0;neutre;6.066666667;1.9323331029331052;0.2742310508308492;S;;;576.5654182734534;0
546;109;12.0;neutre;6.066666667;;;V;;;;1
547;109;13.0;neutre;6.066666667;-0.8277064738447953;0.12255616645768441;V;;;257.0888064277532;1
548;109;14.0;neutre;6.066666667;-1.3293675944299574;-0.13957269707768205;V;;;199.02116259839747;1
549;109;15.0;neutre;6.066666667;0.6728283046857851;0.2990107949519256;V;;;430.77681113427553;1
550;111;4.0;neutre;6.266666666666667;0.6344734112411649;-0.010158327450653815;V;;;296.50478052385813;1
551;111;5.0;neutre;6.266666666666667;0.9631742266919988;-1.1679324985842072;V;;;301.1201719546787;1
552;111;6.0;neutre;6.266666666666667;4.342999699654871;-0.1609145924393829;V;;;348.57736339543203;1
553;111;7.0;neutre;6.266666666666667;-0.9553886778473515;-0.002548611606925988;V;;;274.181027380437;1
554;111;8.0;neutre;6.266666666666667;2.3374265861054178;0.18527431886201384;V;;;320.41648113700376;1
555;111;9.0;neutre;6.266666666666667;-1.5981356516963297;-0.15583449018441797;V;;;265.1560151631121;1
556;111;10.0;neutre;6.266666666666667;-3.3866237144877362;-0.2545477821940665;V;;;240.0432923126662;1
557;111;11.0;neutre;6.266666666666667;12.106525896275986;-0.40094154986292097;pB;;;457.58747409957107;1
558;112;16.0;neutre;6.0;0.2918465808959072;0.40202402775486235;V;;;480.08327715009636;1
559;112;17.0;neutre;6.0;0.9526302158776051;1.1166259346110792;Gr;;;576.1692669359946;0
560;112;18.0;neutre;6.0;0.37778368324234346;1.2242253014766789;S;;;492.57957866415865;0
561;112;19.0;neutre;6.0;-1.2241319398007948;-0.02728783243048838;V;;;259.6415335234718;1
562;112;20.0;neutre;6.0;-0.7491657469866282;0.15164076657561054;V;;;328.70740370449266;1
563;112;21.0;neutre;6.0;0.3469536951268005;-0.48297360305400616;V;;;488.0965228402179;1
564;112;22.0;neutre;6.0;0.5240306430165639;-0.0436680214346552;V;;;513.845668105786;1
565;112;23.0;neutre;6.0;0.6179012907766334;0.1994613811623367;V;;;527.495603764558;1
566;112;24.0;neutre;6.0;-0.5172549711825274;0.20174400517902313;V;;;362.43005550074935;1
567;112;25.0;neutre;6.0;-1.421671826362132;-0.0011772989900862285;pB;;;230.91682770813202;1
568;112;26.0;neutre;6.0;-1.3553610511278207;-0.051727755375878814;V;;;240.55922218425357;1
569;112;27.0;neutre;6.0;-1.5025545378731298;-0.41269133236258426;V;;;219.15549619102092;1
570;112;28.0;neutre;6.0;-0.08935718495372667;-0.12926024406965553;pB;;;424.6516060058974;1
571;112;29.0;neutre;6.0;-0.044425415562565844;0.2837779073815341;V;;;431.1852326065335;1
572;114;7.0;neutre;6.266666666666667;-0.12453256199525907;-1.074634352567216;V;;;291.6854297007731;1
573;114;8.0;neutre;6.266666666666667;-0.4965465572257585;-0.1633214829455767;V;;;246.12318765205853;1
574;114;9.0;neutre;6.266666666666667;-0.6136095025987726;-0.10457835503831348;V;;;231.78595754673415;1
575;114;10.0;neutre;6.266666666666667;0.5278244908275326;-0.9452854878140329;Gr;;;371.5825580990794;0
576;114;11.0;neutre;6.266666666666667;-0.3174660763867854;-1.793950712437379;V;;;268.05598673702303;1
577;114;12.0;neutre;6.266666666666667;-0.5840890667746046;-0.08993980714149075;V;;;235.40145927421867;1
578;114;13.0;neutre;6.266666666666667;-0.10987751619033323;-1.176936585069825;V;;;293.48029965932216;1
579;114;14.0;neutre;6.266666666666667;-0.6123940260246152;-0.20638501154854794;V;;;231.93482247812466;1
580;114;15.0;neutre;6.266666666666667;-0.6386997046576084;-0.0051330728069842735;V;;;228.71304665114397;1
581;114;16.0;neutre;6.266666666666667;-0.5903068199066812;-0.32590968535305365;V;;;234.63994283442102;1
582;114;17.0;neutre;6.266666666666667;3.0473558003238645;-3.4816883534784893;Gr;;;680.1609902127947;0
583;114;18.0;neutre;6.266666666666667;-0.17542809036560328;-1.843120660793545;pB;;;285.45202339741604;1
584;114;19.0;neutre;6.266666666666667;0.026282577155018146;0.1520331733776743;pB;;;310.1564441321467;1
585;114;20.0;neutre;6.266666666666667;-0.564803734279574;-0.8022669053899563;V;;;237.76342145412025;1
586;114;21.0;neutre;6.266666666666667;-0.47464736737786145;-0.20122015517779346;V;;;248.80528080261976;1
587;115;11.0;neutre;6.1;0.057168754850178756;-0.12603688759514853;V;;;292.33201768682267;1
588;115;12.0;neutre;6.1;-0.09957511183636378;-0.18512846599344357;L;;;285.6104442065402;0
589;115;13.0;neutre;6.1;-0.11222422053850344;-0.7130954315644544;L;;;285.06801843002455;0
590;115;14.0;neutre;6.1;-0.018270725709149106;-0.1909290911198127;L;;;289.09698193956814;0
591;115;15.0;neutre;6.1;0.49128933538799074;-0.5678219429925093;V;;;310.94820626932824;1
592;115;16.0;neutre;6.1;0.7861647511017462;-0.4806819561501925;V;;;323.5932099696167;1
593;115;17.0;neutre;6.1;0.7549693717686917;-2.0726400747000184;L;;;322.255473196466;0
594;115;18.0;neutre;6.1;3.8400188654313197;2.688668525673677;V;;;454.5501989826453;1
595;115;19.0;neutre;6.1;0.8525771839132099;-1.0932774306390343;L;;;326.44114307591985;0
596;115;20.0;neutre;6.1;-2.1230437973066314;-1.1920012056055498;V;;;198.83898869792915;1
597;115;21.0;neutre;6.1;-0.3757872799613775;-0.07166725780814431;L;;;273.7657677707265;0
598;116;10.0;neutre;6.4;0.548803501748357;0.09660912125076493;pB;;;358.42342865973467;1
599;116;11.0;neutre;6.4;-0.9127672925478165;-0.9663442260898023;Gr;;;269.3115499751126;0
600;116;12.0;neutre;6.4;-0.18130093805814035;0.3120399030326553;B;;;313.90900724337695;1
601;116;13.0;neutre;6.4;0.3411674917726736;0.3432499318105897;B;;;345.7638742928029;1
602;116;14.0;neutre;6.4;-0.6219821555574998;0.6394493648393791;V;;;287.04070134560817;1
603;116;15.0;neutre;6.4;-0.6328612624558692;0.586103875328547;V;;;286.3774028876013;1
604;116;16.0;neutre;6.4;0.3130755022603214;0.4518182922383289;V;;;344.051107472883;1
605;116;17.0;neutre;6.4;-0.8665937752031384;-0.4825216240878376;B;;;272.1267464008476;1
606;116;18.0;neutre;6.4;1.6826225703187214;0.5122629035592468;V;;;427.55230540183476;1
607;116;19.0;neutre;6.4;-0.6698482065177481;-1.6068283401593249;V;;;284.12231125261536;1
608;116;20.0;neutre;6.4;-0.17196519784608813;6.640836417580886;S;;;314.4782067323474;0
609;117;10.0;neutre;6.6;-0.6136834922314339;0.2562129306301131;L;;;300.7179485359507;0
610;117;11.0;neutre;6.6;-0.030873239342577033;-0.004945975758687382;L;;;378.74672143832214;0
611;117;12.0;neutre;6.6;-0.7624996830421766;-0.05072736467639061;L;;;280.7938914360461;0
612;117;13.0;neutre;6.6;-0.24658715418322696;0.0693621797789774;L;;;349.866151836894;0
613;117;14.0;neutre;6.6;-0.7942717531468377;-0.08070359048747378;L;;;276.5401302323845;0
614;117;15.0;neutre;6.6;-0.7262463600289059;0.020676068531543024;L;;;285.64761920479606;0
615;117;16.0;neutre;6.6;-0.031972600437157335;-0.007939506404170515;Gr;;;378.5995349453572;0
616;118;9.0;m100;4.033333333333333;0.7344256536219769;-20.657605897031203;L;0.7344256536219769;-20.657605897031203;547.8328966966153;0
617;118;10.0;m100;4.033333333333333;0.5658977442217128;0.025083600829020725;L;0.5658977442217128;0.025083600829020725;517.0617148356421;0
618;118;11.0;m100;4.033333333333333;0.31607518635898785;-7.115099122023821;L;0.31607518635898785;-7.115099122023821;471.447101871391;0
619;118;12.0;m100;4.033333333333333;;;L;;;;0
620;118;13.0;m100;4.033333333333333;-0.2513005245897846;-9.869911166830889;L;-0.2513005245897846;-9.869911166830889;367.8510788314452;0
621;118;14.0;m100;4.033333333333333;-0.7361100482037113;-6.967578262567827;L;-0.7361100482037113;-6.967578262567827;279.3306546943108;0
622;118;15.0;m100;4.033333333333333;-0.7911480922356363;-10.09464332198064;pB;-0.7911480922356363;-10.09464332198064;269.2813657177517;1
623;118;16.0;m100;4.033333333333333;-0.6790395478124018;-7.7600611077348844;pB;-0.6790395478124018;-7.7600611077348844;289.75104590836673;1
624;118;17.0;m100;4.033333333333333;-0.7984035561427588;-12.25272246931533;pB;-0.7984035561427588;-12.25272246931533;267.95660473207107;1
625;118;18.0;m100;4.033333333333333;-1.0900353562710867;-9.87307215667704;pB;-1.0900353562710867;-9.87307215667704;214.70812387138278;1
626;118;19.0;m100;4.033333333333333;-0.9296852353051697;-0.18149942190032675;pB;-0.9296852353051697;-0.18149942190032675;243.9861393124475;1
627;118;20.0;m100;4.033333333333333;-1.105992144376905;-0.041729156566617576;V;-1.105992144376905;-0.041729156566617576;211.7946050929888;1
628;119;9.0;p100;3.9;-0.637682170729032;-4.342237079441134;L;0.637682170729032;4.342237079441134;295.82496521392454;0
629;119;10.0;p100;3.9;-2.2875569273093364;11.46534450291341;V;2.2875569273093364;-11.46534450291341;225.98256209627175;1
630;119;11.0;p100;3.9;-0.6418190346426792;13.913236823428747;L;0.6418190346426792;-13.913236823428747;295.6498437291285;0
631;119;12.0;p100;3.9;-0.45514483924515986;6.991759915511523;L;0.45514483924515986;-6.991759915511523;303.5521250111577;0
632;119;13.0;p100;3.9;-0.21289589876337284;12.960502824201967;L;0.21289589876337284;-12.960502824201967;313.80699319946905;0
633;119;14.0;p100;3.9;2.015493361845228;16.47147246886084;L;-2.015493361845228;-16.47147246886084;408.1390389633918;0
634;119;15.0;p100;3.9;-1.0499348688415102;12.998899742733784;L;1.0499348688415102;-12.998899742733784;278.3735077544563;0
635;119;16.0;p100;3.9;1.0976821426233605;15.943238117225292;V;-1.0976821426233605;-15.943238117225292;369.28630732231704;1
636;119;17.0;p100;3.9;-1.2576910041457479;12.593202076450666;pB;1.2576910041457479;-12.593202076450666;269.57878700719215;1
637;119;18.0;p100;3.9;-0.6351092754293439;12.524474362399587;V;0.6351092754293439;-12.524474362399587;295.9338808694818;1
638;119;19.0;p100;3.9;-0.07625117708905707;14.908111878101806;L;0.07625117708905707;-14.908111878101806;319.59142968291343;0
639;119;20.0;p100;3.9;2.2300060579376844;17.01326798120141;L;-2.2300060579376844;-17.01326798120141;417.2197780525801;0
640;119;21.0;p100;3.9;-0.9579797742435591;12.875788757105965;L;0.9579797742435591;-12.875788757105965;282.26614551984864;0
641;120;14.0;m100;3.5666666666666664;1.6350502475383641;-5.122892654960879;V;1.6350502475383641;-5.122892654960879;376.95190427674976;1
642;120;15.0;m100;3.5666666666666664;0.9966609248939797;-4.737928587465092;pB;0.9966609248939797;-4.737928587465092;336.45217855232613;1
643;120;16.0;m100;3.5666666666666664;-0.7250374009812607;-0.2631621759704217;V;-0.7250374009812607;-0.2631621759704217;227.2268085393806;1
644;120;17.0;m100;3.5666666666666664;0.5087458376566127;-13.153280036819524;V;0.5087458376566127;-13.153280036819524;305.49861070744356;1
645;120;18.0;m100;3.5666666666666664;0.8559993743345218;-14.897966828000563;V;0.8559993743345218;-14.897966828000563;327.528542119886;1
646;120;19.0;m100;3.5666666666666664;-0.49204217829872154;-11.754031125579758;V;-0.49204217829872154;-11.754031125579758;242.00813754823108;1
647;120;20.0;m100;3.5666666666666664;-0.4731141322675123;-10.727068280676804;pB;-0.4731141322675123;-10.727068280676804;243.2089418937484;1
648;120;21.0;m100;3.5666666666666664;-0.318751947874231;-11.445374621064474;pB;-0.318751947874231;-11.445374621064474;253.00175312726785;1
649;120;22.0;m100;3.5666666666666664;0.15250357234361578;-12.57055259640589;V;0.15250357234361578;-12.57055259640589;282.8984300263818;1
650;120;23.0;m100;3.5666666666666664;1.5750601097127783;-15.047991710371889;pB;1.5750601097127783;-15.047991710371889;373.1461010749628;1
651;120;24.0;m100;3.5666666666666664;1.284607927672424;-14.257667813392061;V;1.284607927672424;-14.257667813392061;354.719674924901;1
652;120;25.0;m100;3.5666666666666664;0.3282392540249674;-14.529002267228748;pB;0.3282392540249674;-14.529002267228748;294.0471862095331;1
