;BB;voc_nb_all;cond;age;zf0_Original;M_minus_NM;Type_protophone;zf0_Original_inv;p_margbabbling;difference_inv
436;92;10.0;m100;5.766666666666667;-0.7112633870267285;-11.949464663937704;V;-0.7112633870267285;1.0;-11.949464663937704
437;92;11.0;m100;5.766666666666667;-0.3232055036534646;-12.178871409462317;V;-0.3232055036534646;1.0;-12.178871409462317
438;92;12.0;m100;5.766666666666667;-0.47664362110073083;-12.077521701666797;V;-0.47664362110073083;1.0;-12.077521701666797
439;92;13.0;m100;5.766666666666667;-0.9078966518355326;-11.167090917616832;V;-0.9078966518355326;1.0;-11.167090917616832
440;92;14.0;m100;5.766666666666667;0.02187457729249904;-7.779947477374094;V;0.02187457729249904;1.0;-7.779947477374094
441;92;15.0;m100;5.766666666666667;0.31826880606117053;-13.418124569915904;V;0.31826880606117053;1.0;-13.418124569915904
442;92;16.0;m100;5.766666666666667;-0.9226692292777634;-2.570922806000283;V;-0.9226692292777634;1.0;-2.570922806000283
443;92;17.0;m100;5.766666666666667;0.3645612726112695;-12.609889949248952;V;0.3645612726112695;1.0;-12.609889949248952
444;92;18.0;m100;5.766666666666667;0.19293477466278047;-13.464976294497603;V;0.19293477466278047;1.0;-13.464976294497603
445;92;19.0;m100;5.766666666666667;-0.7162624711230204;-13.19928830743197;V;-0.7162624711230204;1.0;-13.19928830743197
446;92;20.0;m100;5.766666666666667;0.07208917274905823;-12.375971397019498;V;0.07208917274905823;1.0;-12.375971397019498
447;94;11.0;m100;3.466666666666667;0.3346235374288668;-8.457033041531588;V;0.3346235374288668;0.4782608695652174;-8.457033041531588
448;94;12.0;m100;3.466666666666667;-0.08176101546677826;-8.918677349273764;Gr;-0.08176101546677826;0.4782608695652174;-8.918677349273764
449;94;13.0;m100;3.466666666666667;-0.4453402342754991;-10.962377971074943;Gr;-0.4453402342754991;0.4782608695652174;-10.962377971074943
450;94;14.0;m100;3.466666666666667;-0.6682090416386067;-10.714320638151463;Gr;-0.6682090416386067;0.4782608695652174;-10.714320638151463
451;94;15.0;m100;3.466666666666667;-0.40788253726763163;-11.41609577238225;pB;-0.40788253726763163;0.4782608695652174;-11.41609577238225
452;94;16.0;m100;3.466666666666667;0.14711065599917694;-13.022796048782027;Gr;0.14711065599917694;0.4782608695652174;-13.022796048782027
453;94;17.0;m100;3.466666666666667;0.2692648095580075;-3.6226002568820945;pB;0.2692648095580075;0.4782608695652174;-3.6226002568820945
454;94;18.0;m100;3.466666666666667;0.1562200025601475;1.7653661023295513;Cr;0.1562200025601475;0.4782608695652174;1.7653661023295513
455;94;19.0;m100;3.466666666666667;2.215790238342547;-36.18119030177496;V;2.215790238342547;0.4782608695652174;-36.18119030177496
456;94;20.0;m100;3.466666666666667;4.1849667578388505;-4.3742854901784085;Gr;4.1849667578388505;0.4782608695652174;-4.3742854901784085
457;94;21.0;m100;3.466666666666667;-0.27120317401311766;-11.229904478953074;pB;-0.27120317401311766;0.4782608695652174;-11.229904478953074
458;94;22.0;m100;3.466666666666667;0.13103369461643252;-10.912404954988062;Gr;0.13103369461643252;0.4782608695652174;-10.912404954988062
459;94;23.0;m100;3.466666666666667;-0.4421357235619806;-5.788607965370801;pB;-0.4421357235619806;0.4782608695652174;-5.788607965370801
460;96;8.0;m100;3.8666666666666667;-1.730385785240949;-0.08316483571610434;Gr;-1.730385785240949;0.7083333333333334;-0.08316483571610434
461;96;9.0;m100;3.8666666666666667;0.4302712760889262;0.45706189470513436;V;0.4302712760889262;0.7083333333333334;0.45706189470513436
462;96;10.0;m100;3.8666666666666667;0.02281705059469494;-0.3430970602274215;pB;0.02281705059469494;0.7083333333333334;-0.3430970602274215
463;96;11.0;m100;3.8666666666666667;-0.819060229804261;-10.946074964426941;Gr;-0.819060229804261;0.7083333333333334;-10.946074964426941
464;96;12.0;m100;3.8666666666666667;-0.608699672260943;-11.110303940786679;V;-0.608699672260943;0.7083333333333334;-11.110303940786679
465;96;13.0;m100;3.8666666666666667;-0.9873332264106731;-11.306124600650008;V;-0.9873332264106731;0.7083333333333334;-11.306124600650008
466;96;14.0;m100;3.8666666666666667;-1.4199701224520014;-11.093232079225686;V;-1.4199701224520014;0.7083333333333334;-11.093232079225686
467;96;15.0;m100;3.8666666666666667;-0.8364565683498191;-11.06694656673099;Gr;-0.8364565683498191;0.7083333333333334;-11.06694656673099
468;96;16.0;m100;3.8666666666666667;-0.5058696205085434;-11.443288925632999;pB;-0.5058696205085434;0.7083333333333334;-11.443288925632999
469;96;17.0;m100;3.8666666666666667;-0.43217138643414466;-11.900263526954092;V;-0.43217138643414466;0.7083333333333334;-11.900263526954092
470;96;18.0;m100;3.8666666666666667;-0.7103395142034605;-10.740336348929617;Gr;-0.7103395142034605;0.7083333333333334;-10.740336348929617
471;96;19.0;m100;3.8666666666666667;3.5952843099534735;-14.22468160344664;pB;3.5952843099534735;0.7083333333333334;-14.22468160344664
472;96;20.0;m100;3.8666666666666667;-0.38287362594374547;-11.227031343267441;V;-0.38287362594374547;0.7083333333333334;-11.227031343267441
473;96;21.0;m100;3.8666666666666667;0.4296252867551051;-12.608601686397833;Gr;0.4296252867551051;0.7083333333333334;-12.608601686397833
474;96;22.0;m100;3.8666666666666667;0.4496800043357425;-12.11736904110586;V;0.4496800043357425;0.7083333333333334;-12.11736904110586
475;96;23.0;m100;3.8666666666666667;-0.7575733160817281;-8.75147138905433;Gr;-0.7575733160817281;0.7083333333333334;-8.75147138905433
476;96;24.0;m100;3.8666666666666667;0.18055274412362998;-12.084201294468471;pB;0.18055274412362998;0.7083333333333334;-12.084201294468471
477;99;11.0;p100;3.6;-0.3005188444010824;3.777611582005136;V;0.3005188444010824;0.6818181818181818;-3.777611582005136
478;99;12.0;p100;3.6;0.10465328320966918;5.119420510469979;V;-0.10465328320966918;0.6818181818181818;-5.119420510469979
479;99;13.0;p100;3.6;-0.29234251025171953;2.504100282289585;V;0.29234251025171953;0.6818181818181818;-2.504100282289585
480;99;14.0;p100;3.6;0.09414921242259375;15.162300813588956;V;-0.09414921242259375;0.6818181818181818;-15.162300813588956
481;99;15.0;p100;3.6;1.1556932968134932;17.572886552236355;V;-1.1556932968134932;0.6818181818181818;-17.572886552236355
482;99;16.0;p100;3.6;-0.6636859909357599;-0.09556697908013234;V;0.6636859909357599;0.6818181818181818;0.09556697908013234
483;99;17.0;p100;3.6;0.7542354607483641;18.09827682456455;V;-0.7542354607483641;0.6818181818181818;-18.09827682456455
484;99;18.0;p100;3.6;0.02342825517176048;14.722740039973417;V;-0.02342825517176048;0.6818181818181818;-14.722740039973417
485;99;19.0;p100;3.6;-0.0001650776453702608;14.24540699677192;V;0.0001650776453702608;0.6818181818181818;-14.24540699677192
486;99;20.0;p100;3.6;-0.07808312059903919;-6.703204201424285;V;0.07808312059903919;0.6818181818181818;6.703204201424285
487;99;21.0;p100;3.6;-0.06542912404263056;13.526304535067766;Cr;0.06542912404263056;0.6818181818181818;-13.526304535067766
488;99;22.0;p100;3.6;-1.1544726992673233;8.98492671937737;Gr;1.1544726992673233;0.6818181818181818;-8.98492671937737
489;100;14.0;m100;3.6333333333333333;-0.32126703463751444;-11.357425866256449;Gr;-0.32126703463751444;0.7083333333333334;-11.357425866256449
490;100;15.0;m100;3.6333333333333333;-0.45395422275339764;-11.536339958974452;V;-0.45395422275339764;0.7083333333333334;-11.536339958974452
491;100;16.0;m100;3.6333333333333333;-0.5765704783996747;-9.581037424889217;V;-0.5765704783996747;0.7083333333333334;-9.581037424889217
492;100;17.0;m100;3.6333333333333333;;;V;;0.7083333333333334;
493;100;18.0;m100;3.6333333333333333;0.03269759007284666;-13.864188511400755;V;0.03269759007284666;0.7083333333333334;-13.864188511400755
494;100;19.0;m100;3.6333333333333333;0.9257852540850106;-10.567035274995362;V;0.9257852540850106;0.7083333333333334;-10.567035274995362
495;100;20.0;m100;3.6333333333333333;-0.4894782459953923;-10.99663291145501;V;-0.4894782459953923;0.7083333333333334;-10.99663291145501
496;100;21.0;m100;3.6333333333333333;2.71233659307021;-18.872358978371153;Cr;2.71233659307021;0.7083333333333334;-18.872358978371153
497;100;22.0;m100;3.6333333333333333;0.7071973197076674;-15.027290654047874;Gr;0.7071973197076674;0.7083333333333334;-15.027290654047874
498;100;23.0;m100;3.6333333333333333;0.09110728081825593;-13.352814301053343;V;0.09110728081825593;0.7083333333333334;-13.352814301053343
499;100;24.0;m100;3.6333333333333333;0.24489612041503722;0.015587401792288347;V;0.24489612041503722;0.7083333333333334;0.015587401792288347
500;103;11.0;p100;3.666666667;1.0904383711993753;15.300798661828253;S;-1.0904383711993753;0.6086956521739131;-15.300798661828253
501;103;12.0;p100;3.666666667;2.377535636314575;25.30616626067399;Gr;-2.377535636314575;0.6086956521739131;-25.30616626067399
502;103;13.0;p100;3.666666667;0.08736555700423985;14.0039564621149;V;-0.08736555700423985;0.6086956521739131;-14.0039564621149
503;103;14.0;p100;3.666666667;-0.22079091000770856;11.730028068325339;L;0.22079091000770856;0.6086956521739131;-11.730028068325339
504;103;15.0;p100;3.666666667;2.0831185130159353;20.852278879565688;B;-2.0831185130159353;0.6086956521739131;-20.852278879565688
505;103;16.0;p100;3.666666667;-0.38301181257441536;11.231825239889673;V;0.38301181257441536;0.6086956521739131;-11.231825239889673
506;103;17.0;p100;3.666666667;-0.059678905738230446;12.810249480954838;V;0.059678905738230446;0.6086956521739131;-12.810249480954838
507;103;18.0;p100;3.666666667;-0.41813145874622837;11.046263591867586;pB;0.41813145874622837;0.6086956521739131;-11.046263591867586
508;103;19.0;p100;3.666666667;-0.428030619870985;11.43680272155649;V;0.428030619870985;0.6086956521739131;-11.43680272155649
509;103;20.0;p100;3.666666667;;;Gr;;0.6086956521739131;
510;103;21.0;p100;3.666666667;-0.3893178538009355;11.445444600008727;pB;0.3893178538009355;0.6086956521739131;-11.445444600008727
511;103;22.0;p100;3.666666667;-0.4640030705548575;10.97423999113849;V;0.4640030705548575;0.6086956521739131;-10.97423999113849
512;103;23.0;p100;3.666666667;-0.0978656543247509;11.779723308586426;V;0.0978656543247509;0.6086956521739131;-11.779723308586426
513;118;9.0;m100;4.033333333333333;0.7344256536219769;-20.657605897031203;L;0.7344256536219769;0.5263157894736842;-20.657605897031203
514;118;10.0;m100;4.033333333333333;0.5658977442217128;0.025083600829020725;L;0.5658977442217128;0.5263157894736842;0.025083600829020725
515;118;11.0;m100;4.033333333333333;;;L;;0.5263157894736842;
516;118;12.0;m100;4.033333333333333;-0.2513005245897846;-9.869911166830889;L;-0.2513005245897846;0.5263157894736842;-9.869911166830889
517;118;13.0;m100;4.033333333333333;-0.7361100482037113;-6.967578262567827;L;-0.7361100482037113;0.5263157894736842;-6.967578262567827
518;118;14.0;m100;4.033333333333333;-0.7911480922356363;-10.09464332198064;pB;-0.7911480922356363;0.5263157894736842;-10.09464332198064
519;118;15.0;m100;4.033333333333333;-0.6790395478124018;-7.7600611077348844;pB;-0.6790395478124018;0.5263157894736842;-7.7600611077348844
520;118;16.0;m100;4.033333333333333;-0.7984035561427588;-12.25272246931533;pB;-0.7984035561427588;0.5263157894736842;-12.25272246931533
521;118;17.0;m100;4.033333333333333;-1.0900353562710867;-9.87307215667704;pB;-1.0900353562710867;0.5263157894736842;-9.87307215667704
522;118;18.0;m100;4.033333333333333;-0.9296852353051697;-0.18149942190032675;pB;-0.9296852353051697;0.5263157894736842;-0.18149942190032675
523;118;19.0;m100;4.033333333333333;-1.105992144376905;-0.041729156566617576;V;-1.105992144376905;0.5263157894736842;-0.041729156566617576
524;119;10.0;p100;3.9;-0.5041767285323506;-4.342237079441134;L;0.5041767285323506;0.45454545454545453;4.342237079441134
525;119;11.0;p100;3.9;-2.215535358311761;11.46534450291341;V;2.215535358311761;0.45454545454545453;-11.46534450291341
526;119;12.0;p100;3.9;-0.5084677559152516;13.913236823428747;L;0.5084677559152516;0.45454545454545453;-13.913236823428747
527;119;13.0;p100;3.9;-0.3148370006251767;6.991759915511523;L;0.3148370006251767;0.45454545454545453;-6.991759915511523
528;119;14.0;p100;3.9;-0.0635604639093146;12.960502824201967;L;0.0635604639093146;0.45454545454545453;-12.960502824201967
529;119;15.0;p100;3.9;2.2478714653570515;16.47147246886084;L;-2.2478714653570515;0.45454545454545453;-16.47147246886084
530;119;16.0;p100;3.9;-0.9317923458698454;12.998899742733784;L;0.9317923458698454;0.45454545454545453;-12.998899742733784
531;119;17.0;p100;3.9;1.295857293215098;15.943238117225292;V;-1.295857293215098;0.45454545454545453;-15.943238117225292
532;119;18.0;p100;3.9;-1.1472906760458064;12.593202076450666;pB;1.1472906760458064;0.45454545454545453;-12.593202076450666
533;119;19.0;p100;3.9;-0.5015079522770144;12.524474362399587;V;0.5015079522770144;0.45454545454545453;-12.524474362399587
534;119;20.0;p100;3.9;0.07817643019035815;14.908111878101806;L;-0.07817643019035815;0.45454545454545453;-14.908111878101806
535;119;21.0;p100;3.9;2.4703781448434254;17.01326798120141;L;-2.4703781448434254;0.45454545454545453;-17.01326798120141
536;119;22.0;p100;3.9;-0.8364104727520563;12.875788757105965;L;0.8364104727520563;0.45454545454545453;-12.875788757105965
537;120;14.0;m100;3.5666666666666664;1.6350502475383641;-5.122892654960879;V;1.6350502475383641;1.0;-5.122892654960879
538;120;15.0;m100;3.5666666666666664;0.9966609248939797;-4.737928587465092;pB;0.9966609248939797;1.0;-4.737928587465092
539;120;16.0;m100;3.5666666666666664;-0.7250374009812607;-0.2631621759704217;V;-0.7250374009812607;1.0;-0.2631621759704217
540;120;17.0;m100;3.5666666666666664;0.5087458376566127;-13.153280036819524;V;0.5087458376566127;1.0;-13.153280036819524
541;120;18.0;m100;3.5666666666666664;0.8559993743345218;-14.897966828000563;V;0.8559993743345218;1.0;-14.897966828000563
542;120;19.0;m100;3.5666666666666664;-0.49204217829872154;-11.754031125579758;V;-0.49204217829872154;1.0;-11.754031125579758
543;120;20.0;m100;3.5666666666666664;-0.4731141322675123;-10.727068280676804;pB;-0.4731141322675123;1.0;-10.727068280676804
544;120;21.0;m100;3.5666666666666664;-0.318751947874231;-11.445374621064474;pB;-0.318751947874231;1.0;-11.445374621064474
545;120;22.0;m100;3.5666666666666664;0.15250357234361578;-12.57055259640589;V;0.15250357234361578;1.0;-12.57055259640589
546;120;23.0;m100;3.5666666666666664;1.5750601097127783;-15.047991710371889;pB;1.5750601097127783;1.0;-15.047991710371889
547;120;24.0;m100;3.5666666666666664;1.284607927672424;-14.257667813392061;V;1.284607927672424;1.0;-14.257667813392061
548;120;25.0;m100;3.5666666666666664;0.3282392540249674;-14.529002267228748;pB;0.3282392540249674;1.0;-14.529002267228748
549;120;26.0;m100;3.5666666666666664;-0.07970861753215921;-12.629400245262502;V;-0.07970861753215921;1.0;-12.629400245262502
550;125;6.0;p100;4.333333333333333;-0.7992864911705894;13.043406192214832;pB;0.7992864911705894;0.9230769230769231;-13.043406192214832
551;125;7.0;p100;4.333333333333333;0.021502848569145708;15.130717391140934;V;-0.021502848569145708;0.9230769230769231;-15.130717391140934
552;125;8.0;p100;4.333333333333333;-2.413021337240359;11.199552175300767;pB;2.413021337240359;0.9230769230769231;-11.199552175300767
553;125;9.0;p100;4.333333333333333;-2.595551667665618;-0.19135219207055343;pB;2.595551667665618;0.9230769230769231;0.19135219207055343
554;125;10.0;p100;4.333333333333333;-2.2807361924018625;-0.13122268455623498;pB;2.2807361924018625;0.9230769230769231;0.13122268455623498
555;125;11.0;p100;4.333333333333333;-1.6874517683938082;8.238087282537663;V;1.6874517683938082;0.9230769230769231;-8.238087282537663
556;125;12.0;p100;4.333333333333333;-1.7599823539550765;12.538059357012173;pB;1.7599823539550765;0.9230769230769231;-12.538059357012173
557;125;13.0;p100;4.333333333333333;-2.4555653989037007;11.119622459730124;pB;2.4555653989037007;0.9230769230769231;-11.119622459730124
558;127;12.0;m100;4.2;-0.7066300412767045;0.06464784905301713;V;-0.7066300412767045;0.96;0.06464784905301713
559;127;13.0;m100;4.2;-0.7448325716019538;-0.4585287757686274;V;-0.7448325716019538;0.96;-0.4585287757686274
560;127;14.0;m100;4.2;2.0579240400920678;-21.462434071259622;V;2.0579240400920678;0.96;-21.462434071259622
561;127;15.0;m100;4.2;-1.0517370625160587;-11.539959054700319;V;-1.0517370625160587;0.96;-11.539959054700319
562;127;16.0;m100;4.2;-0.9080652767918533;-0.7084570403653743;V;-0.9080652767918533;0.96;-0.7084570403653743
563;127;17.0;m100;4.2;-0.8549666964091202;-13.098451453383063;V;-0.8549666964091202;0.96;-13.098451453383063
564;127;18.0;m100;4.2;-1.0506705021354363;-12.300532096751454;pB;-1.0506705021354363;0.96;-12.300532096751454
565;127;19.0;m100;4.2;-1.1024089160872483;-12.057521200705082;V;-1.1024089160872483;0.96;-12.057521200705082
566;127;20.0;m100;4.2;-0.3104752633141556;-8.815453627544628;V;-0.3104752633141556;0.96;-8.815453627544628
567;127;21.0;m100;4.2;2.4071702751136788;-19.8307077776102;V;2.4071702751136788;0.96;-19.8307077776102
568;127;22.0;m100;4.2;-1.1118375579693622;-12.05573934620304;V;-1.1118375579693622;0.96;-12.05573934620304
569;127;23.0;m100;4.2;-1.2541104481704244;-11.129864373100872;V;-1.2541104481704244;0.96;-11.129864373100872
570;127;24.0;m100;4.2;1.399387131366924;-23.126567376729497;V;1.399387131366924;0.96;-23.126567376729497
571;127;25.0;m100;4.2;-1.1107752430090683;-11.846299285922782;V;-1.1107752430090683;0.96;-11.846299285922782
572;129;7.0;p100;3.7333333333333334;-1.7763046829462759;7.48631826329526;V;1.7763046829462759;0.8333333333333334;-7.48631826329526
573;129;8.0;p100;3.7333333333333334;-1.1353498470616528;0.32508100261685513;V;1.1353498470616528;0.8333333333333334;-0.32508100261685513
574;129;9.0;p100;3.7333333333333334;1.1498169075543478;0.4335729655655314;Cr;-1.1498169075543478;0.8333333333333334;-0.4335729655655314
575;129;10.0;p100;3.7333333333333334;0.32128579331098106;13.95507159947556;V;-0.32128579331098106;0.8333333333333334;-13.95507159947556
576;129;11.0;p100;3.7333333333333334;-0.010856509103814487;12.898321322923493;V;0.010856509103814487;0.8333333333333334;-12.898321322923493
577;129;12.0;p100;3.7333333333333334;0.1759978109331553;13.717669872992133;V;-0.1759978109331553;0.8333333333333334;-13.717669872992133
578;129;13.0;p100;3.7333333333333334;0.48326396550125844;14.556141634930668;V;-0.48326396550125844;0.8333333333333334;-14.556141634930668
579;129;14.0;p100;3.7333333333333334;-0.6206370684126066;11.487287796966086;V;0.6206370684126066;0.8333333333333334;-11.487287796966086
580;129;15.0;p100;3.7333333333333334;-0.10890882919734772;7.971068594875419;V;0.10890882919734772;0.8333333333333334;-7.971068594875419
581;129;16.0;p100;3.7333333333333334;-0.9131225136280434;12.095957438147536;V;0.9131225136280434;0.8333333333333334;-12.095957438147536
582;129;17.0;p100;3.7333333333333334;1.2027318742505761;14.054184724498782;V;-1.2027318742505761;0.8333333333333334;-14.054184724498782
583;129;18.0;p100;3.7333333333333334;0.9689873853724472;15.375222585110862;V;-0.9689873853724472;0.8333333333333334;-15.375222585110862
584;130;11.0;p100;3.7666666666666666;-1.9115048990077983;-0.22810182639958043;V;1.9115048990077983;0.8571428571428571;0.22810182639958043
585;130;12.0;p100;3.7666666666666666;-0.7828210868162658;11.14333614209562;V;0.7828210868162658;0.8571428571428571;-11.14333614209562
586;130;13.0;p100;3.7666666666666666;-1.1324475516151788;10.503779572000099;V;1.1324475516151788;0.8571428571428571;-10.503779572000099
587;130;14.0;p100;3.7666666666666666;-0.5820175146313681;5.490750739795942;V;0.5820175146313681;0.8571428571428571;-5.490750739795942
588;133;14.0;m100;4.2;-0.08632998842050627;-14.45788467089642;L;-0.08632998842050627;0.5757575757575758;-14.45788467089642
589;133;15.0;m100;4.2;0.7424802491251534;-17.137212866456878;L;0.7424802491251534;0.5757575757575758;-17.137212866456878
590;133;16.0;m100;4.2;-1.4221281205621925;-10.90798237290187;V;-1.4221281205621925;0.5757575757575758;-10.90798237290187
591;133;17.0;m100;4.2;0.5597349590990908;-15.143561119745982;V;0.5597349590990908;0.5757575757575758;-15.143561119745982
592;133;18.0;m100;4.2;-0.47522888766314275;-13.877199166794696;L;-0.47522888766314275;0.5757575757575758;-13.877199166794696
593;133;19.0;m100;4.2;-1.2713893488512134;-11.371956439548256;V;-1.2713893488512134;0.5757575757575758;-11.371956439548256
594;133;20.0;m100;4.2;0.33790965764114217;-14.9165808958968;L;0.33790965764114217;0.5757575757575758;-14.9165808958968
595;133;21.0;m100;4.2;1.724269304261193;-16.38776162398932;V;1.724269304261193;0.5757575757575758;-16.38776162398932
596;133;22.0;m100;4.2;-1.4165833172015927;-10.751278629272747;V;-1.4165833172015927;0.5757575757575758;-10.751278629272747
597;133;23.0;m100;4.2;-1.327925131191364;-11.37922905987105;V;-1.327925131191364;0.5757575757575758;-11.37922905987105
598;133;24.0;m100;4.2;-0.31085018226827826;-11.871332853580896;L;-0.31085018226827826;0.5757575757575758;-11.871332853580896
599;133;25.0;m100;4.2;3.477325584846777;-16.57411155049124;V;3.477325584846777;0.5757575757575758;-16.57411155049124
600;133;26.0;m100;4.2;0.4213206111483811;-15.009425916331054;L;0.4213206111483811;0.5757575757575758;-15.009425916331054
601;133;27.0;m100;4.2;0.24715558287508277;-15.048617187090258;pB;0.24715558287508277;0.5757575757575758;-15.048617187090258
602;133;28.0;m100;4.2;0.10412429501436442;-14.562565397417245;L;0.10412429501436442;0.5757575757575758;-14.562565397417245
603;133;29.0;m100;4.2;0.9393526367227005;-16.383378109795615;L;0.9393526367227005;0.5757575757575758;-16.383378109795615
604;133;30.0;m100;4.2;1.4158173974414474;-15.712929430577617;V;1.4158173974414474;0.5757575757575758;-15.712929430577617
605;133;31.0;m100;4.2;-0.9026453099732779;-10.643265328237078;V;-0.9026453099732779;0.5757575757575758;-10.643265328237078
606;133;32.0;m100;4.2;-0.71480972478622;-14.159352517355842;V;-0.71480972478622;0.5757575757575758;-14.159352517355842
607;133;33.0;m100;4.2;-0.008924349166842708;-14.049069503881356;pB;-0.008924349166842708;0.5757575757575758;-14.049069503881356
608;134;5.0;m100;3.6333333333333333;2.69445321836331;-15.423639290249184;V;2.69445321836331;1.0;-15.423639290249184
609;134;6.0;m100;3.6333333333333333;7.367878695956118;-21.12208052052108;V;7.367878695956118;1.0;-21.12208052052108
610;134;7.0;m100;3.6333333333333333;2.3389479356718734;-7.0076591448353724;V;2.3389479356718734;1.0;-7.0076591448353724
611;134;8.0;m100;3.6333333333333333;3.2181525291506996;-17.632364863589203;V;3.2181525291506996;1.0;-17.632364863589203
612;134;9.0;m100;3.6333333333333333;-0.240421855552297;-0.6706873022573632;V;-0.240421855552297;1.0;-0.6706873022573632
613;134;10.0;m100;3.6333333333333333;0.5965343901447608;-13.745063668094815;V;0.5965343901447608;1.0;-13.745063668094815
614;134;11.0;m100;3.6333333333333333;1.374556134780501;0.5909099385614809;V;1.374556134780501;1.0;0.5909099385614809
615;134;12.0;m100;3.6333333333333333;0.23720900826811897;-13.737541073233217;pB;0.23720900826811897;1.0;-13.737541073233217
616;134;13.0;m100;3.6333333333333333;7.043352916446141;-21.213428862574915;V;7.043352916446141;1.0;-21.213428862574915
617;148;6.0;p100;3.6;-0.443837644773703;-0.13735337284509797;V;0.443837644773703;0.9565217391304348;0.13735337284509797
618;148;7.0;p100;3.6;-0.8373990810122219;10.374903161587184;V;0.8373990810122219;0.9565217391304348;-10.374903161587184
619;148;8.0;p100;3.6;-0.33290129576600286;13.314910157873044;V;0.33290129576600286;0.9565217391304348;-13.314910157873044
620;148;9.0;p100;3.6;-0.35364860109557367;12.988434754921911;V;0.35364860109557367;0.9565217391304348;-12.988434754921911
621;148;10.0;p100;3.6;0.8530019195098427;-0.18088052345183314;V;-0.8530019195098427;0.9565217391304348;0.18088052345183314
622;148;11.0;p100;3.6;-0.4661808674859011;12.875768195511057;V;0.4661808674859011;0.9565217391304348;-12.875768195511057
623;148;12.0;p100;3.6;-0.7730004356380263;1.0585589913392823;pB;0.7730004356380263;0.9565217391304348;-1.0585589913392823
624;148;13.0;p100;3.6;-0.5762671295029524;11.717444970622012;V;0.5762671295029524;0.9565217391304348;-11.717444970622012
625;148;14.0;p100;3.6;-0.5239631631878869;12.84343073041822;V;0.5239631631878869;0.9565217391304348;-12.84343073041822
626;148;15.0;p100;3.6;0.9206697014151735;-0.2961413496869909;V;-0.9206697014151735;0.9565217391304348;0.2961413496869909
627;148;16.0;p100;3.6;-0.38504595455914103;0.023396780486791613;V;0.38504595455914103;0.9565217391304348;-0.023396780486791613
628;148;17.0;p100;3.6;-0.45546766340588524;0.12002526102293132;V;0.45546766340588524;0.9565217391304348;-0.12002526102293132
629;148;18.0;p100;3.6;-0.5381902493512908;-0.20261182413923962;V;0.5381902493512908;0.9565217391304348;0.20261182413923962
630;148;19.0;p100;3.6;-0.6435451295795129;0.43804446633689054;V;0.6435451295795129;0.9565217391304348;-0.43804446633689054
631;148;20.0;p100;3.6;0.4312471489113365;0.16867872611805979;V;-0.4312471489113365;0.9565217391304348;-0.16867872611805979
632;148;21.0;p100;3.6;0.42737253196325153;-0.8680191381661757;nan;-0.42737253196325153;0.9565217391304348;0.8680191381661757
633;148;22.0;p100;3.6;-0.2974037124702297;13.340750479199414;pB;0.2974037124702297;0.9565217391304348;-13.340750479199414
634;148;23.0;p100;3.6;;;V;;0.9565217391304348;
635;104;15.0;p100;4.0;-0.35233422618296295;15.105257478747774;L;0.35233422618296295;0.2647058823529412;-15.105257478747774
636;104;16.0;p100;4.0;-0.8424809541520433;8.837919026096188;L;0.8424809541520433;0.2647058823529412;-8.837919026096188
637;104;17.0;p100;4.0;-0.3083293847250253;0.7812935079873;L;0.3083293847250253;0.2647058823529412;-0.7812935079873
638;104;18.0;p100;4.0;1.8791599469808897;20.24142949944894;S;-1.8791599469808897;0.2647058823529412;-20.24142949944894
639;104;19.0;p100;4.0;0.2783007323834306;17.52397339005796;L;-0.2783007323834306;0.2647058823529412;-17.52397339005796
640;104;20.0;p100;4.0;0.8258975515712367;18.03120264265567;S;-0.8258975515712367;0.2647058823529412;-18.03120264265567
641;104;21.0;p100;4.0;0.9561147654262663;7.502600472498614;S;-0.9561147654262663;0.2647058823529412;-7.502600472498614
642;104;22.0;p100;4.0;1.2534424538705795;18.757424359315053;S;-1.2534424538705795;0.2647058823529412;-18.757424359315053
643;104;23.0;p100;4.0;-0.9187115332340854;12.686603241317414;pB;0.9187115332340854;0.2647058823529412;-12.686603241317414
644;104;24.0;p100;4.0;-0.017591077663025326;15.13482649343132;S;0.017591077663025326;0.2647058823529412;-15.13482649343132
645;104;25.0;p100;4.0;-0.9732910068542688;12.617724313889767;L;0.9732910068542688;0.2647058823529412;-12.617724313889767
646;104;26.0;p100;4.0;0.14143528780920084;14.582863742502298;L;-0.14143528780920084;0.2647058823529412;-14.582863742502298
647;104;27.0;p100;4.0;2.4930570158683993;22.01520548162091;S;-2.4930570158683993;0.2647058823529412;-22.01520548162091
648;104;28.0;p100;4.0;2.1534836267456114;21.852337839751613;S;-2.1534836267456114;0.2647058823529412;-21.852337839751613
649;104;29.0;p100;4.0;0.8243516735946793;13.075998113017931;L;-0.8243516735946793;0.2647058823529412;-13.075998113017931
650;104;30.0;p100;4.0;0.2142476470833923;16.326217720191096;V;-0.2142476470833923;0.2647058823529412;-16.326217720191096
651;104;31.0;p100;4.0;2.1402706762335773;21.02717340237723;S;-2.1402706762335773;0.2647058823529412;-21.02717340237723
652;104;32.0;p100;4.0;0.16130189405740097;15.883182331553485;S;-0.16130189405740097;0.2647058823529412;-15.883182331553485
653;104;33.0;p100;4.0;-0.0945551685787441;0.7438705953372278;L;0.0945551685787441;0.2647058823529412;-0.7438705953372278
