index;file;start_times;stop_times;check_timings;duration;phase;who;voc_type;category1_M;category2_M;category1_F;category2_F;agr_cat1;agr_cat2;"Garde (0;1)";"Langue entendue (F;Autre)";"Langue parlée (1;2)";"bababa (0;1;2)";"bodaga (0;1;2)";"imitation (0;1;2)";"pointer doigt (0;1)";pretend play score (x/7);social gesture score (x/7);words understood (x/139);words spoken (x/139);word spoken all;"combiner mots 0;1;2";sentiments (x/4);expressions (x/5);"Reco miroir (0;1;2)";"attire attention soi (0;1;2)";"aime/aime pas (0;1;2)";"reco photo (0;1;2)";"attire attention actions (0;1;2)";Unnamed: 34;coded;audio_order;BB;delete_group;merge_group;cond;BBvoc_NM;BBvoc_M;othersound_NM;othersound_M;f0m_NM;f0sd_NM;f0pNa_NM;f0c_NM;f0m_M;f0sd_M;f0pNa_M;f0c_M;f0cSD_NM;f0cSD_M;HNR_M;HNR_NM;RMSm_NM;RMSsd_NM;RMSm_M;RMSsd_M
2597.0;BB112_6M_2910_neutre_NM;124.972723;126.94875;;1.976027;EXP;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112;;;neutre;/BB/EXP/BB112_6M_2910_neutre_NM_124.97_to_126.95;/BB/EXP/BB112_6M_2910_neutre_124.97_to_126.95_EXP;/other/EXP/BB112_6M_2910_neutre_NM_124.36_to_124.97;/other/EXP/BB112_6M_2910_neutre_124.36_to_124.97_EXP;640.3612450748622;160.26629311953965;0.35779352226720645;691.7319890334373;640.0815208825846;160.0722966575656;0.35779352226720645;692.3539941941726;255.5364098362928;255.2158205186368;13.082632899078819;12.991652574602984;946.4593472385255;;929.6087204997551;
2598.0;BB112_6M_2910_neutre_NM;127.914808;129.495629;;1.580821;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;112;;;neutre;/BB/EXP/BB112_6M_2910_neutre_NM_127.91_to_129.5;/BB/EXP/BB112_6M_2910_neutre_127.91_to_129.5_EXP;/other/EXP/BB112_6M_2910_neutre_NM_126.95_to_127.91;/other/EXP/BB112_6M_2910_neutre_126.95_to_127.91_EXP;654.5862529550827;46.294516454475286;0.46455696202531643;691.7319890334373;655.2079314420804;46.07730567813425;0.46455696202531643;692.3539941941726;255.5364098362928;255.2158205186368;16.30681316990284;16.23868833307914;900.5522828158839;;827.4834674467069;
2599.0;BB114_6M_3010_neutre_NM;0.0;0.447051;;0.447051;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_0.0_to_0.45;/BB/BL/BB114_6M_3010_neutre_0.0_to_0.45_BL;none;none;782.7091037735848;437.83333021597167;0.5257270693512305;959.1512836767035;779.645;440.15460153304184;0.5257270693512305;947.0096545166402;432.6575802232471;425.5032275021544;3.425314099188945;4.411754877006525;62.73593190865283;;46.88555437418219;
2600.0;BB114_6M_3010_neutre_NM;0.864299;1.579581;;0.715282;BL;B;B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_0.86_to_1.58;/BB/BL/BB114_6M_3010_neutre_0.86_to_1.58_BL;/other/BL/BB114_6M_3010_neutre_NM_0.45_to_0.86;/other/BL/BB114_6M_3010_neutre_0.45_to_0.86_BL;418.5692307692307;227.7444834233355;0.7636363636363637;377.20393834921924;419.0013017751479;229.80659690106296;0.7636363636363637;375.8360819306429;246.68466233140055;242.4225484795903;10.927721801426651;11.661894586236603;161.57275842946274;;128.31956509662461;
2601.0;BB114_6M_3010_neutre_NM;2.354469;3.114456;;0.759987;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_2.35_to_3.11;/BB/BL/BB114_6M_3010_neutre_2.35_to_3.11_BL;/other/BL/BB114_6M_3010_neutre_NM_1.58_to_2.35;/other/BL/BB114_6M_3010_neutre_1.58_to_2.35_BL;1086.4606666666666;98.00221461021034;0.9604743083003953;959.1512836767035;1024.3346666666666;12.26599693948849;0.9604743083003953;947.0096545166402;432.6575802232471;425.5032275021544;7.323793226921217;10.30975663643575;99.74375811830295;;89.71101142791417;
2602.0;BB114_6M_3010_neutre_NM;4.217182;4.947365;;0.730183;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_4.22_to_4.95;/BB/BL/BB114_6M_3010_neutre_4.22_to_4.95_BL;/other/BL/BB114_6M_3010_neutre_NM_3.11_to_4.22;/other/BL/BB114_6M_3010_neutre_3.11_to_4.22_BL;429.99865853658537;248.37936265989583;0.663013698630137;959.1512836767035;427.7760975609756;244.65855252637425;0.663013698630137;947.0096545166402;432.6575802232471;425.5032275021544;6.163428784206107;8.383604456892881;65.13961412000545;;51.69940052041987;
2603.0;BB114_6M_3010_neutre_NM;5.528532;6.437536;;0.909004;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_5.53_to_6.44;/BB/BL/BB114_6M_3010_neutre_5.53_to_6.44_BL;/other/BL/BB114_6M_3010_neutre_NM_4.95_to_5.53;/other/BL/BB114_6M_3010_neutre_4.95_to_5.53_BL;294.6857711442786;31.71236404822832;0.7788778877887789;959.1512836767035;295.14353233830843;30.54554244010414;0.7788778877887789;947.0096545166402;432.6575802232471;425.5032275021544;9.485876774785833;9.518083617934897;91.94314308222063;;75.56510816973726;
2604.0;BB114_6M_3010_neutre_NM;7.599868;8.493971;;0.894103;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_7.6_to_8.49;/BB/BL/BB114_6M_3010_neutre_7.6_to_8.49_BL;/other/BL/BB114_6M_3010_neutre_NM_6.44_to_7.6;/other/BL/BB114_6M_3010_neutre_6.44_to_7.6_BL;793.5733522727273;454.38391229520664;0.8031319910514542;959.1512836767035;786.2751136363637;451.18472876764116;0.8031319910514542;947.0096545166402;432.6575802232471;425.5032275021544;7.534130908581174;7.827242570277584;97.71412474231933;;91.4268364008381;
2605.0;BB114_6M_3010_neutre_NM;9.745714;10.490799;;0.745085;BL;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_9.75_to_10.49;/BB/BL/BB114_6M_3010_neutre_9.75_to_10.49_BL;/other/BL/BB114_6M_3010_neutre_NM_8.49_to_9.75;/other/BL/BB114_6M_3010_neutre_8.49_to_9.75_BL;357.399723183391;156.177138991829;0.6120805369127517;529.9615072463769;357.31567474048444;154.85893503907195;0.6120805369127517;531.7730434782609;418.747138187431;421.5480665098707;8.824514851009004;8.498820864918386;170.64700070259238;;168.4392459359126;
2606.0;BB114_6M_3010_neutre_NM;10.550406;11.653132;;1.102726;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_10.55_to_11.65;/BB/BL/BB114_6M_3010_neutre_10.55_to_11.65_BL;/other/BL/BB114_6M_3010_neutre_NM_10.49_to_10.55;/other/BL/BB114_6M_3010_neutre_10.49_to_10.55_BL;313.6773752310536;25.54550676642435;0.018148820326678767;377.20393834921924;313.6542329020333;25.47476404517894;0.018148820326678767;375.8360819306429;246.68466233140055;242.4225484795903;14.752028407860443;13.919982650169768;1171.286679692552;;997.5733499543682;
2607.0;BB114_6M_3010_neutre_NM;11.906461;12.696251;;0.78979;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_11.91_to_12.7;/BB/BL/BB114_6M_3010_neutre_11.91_to_12.7_BL;/other/BL/BB114_6M_3010_neutre_NM_11.65_to_11.91;/other/BL/BB114_6M_3010_neutre_11.65_to_11.91_BL;328.66761904761904;23.14348022920554;0.9467680608365019;959.1512836767035;327.37333333333333;22.708249888710675;0.9467680608365019;947.0096545166402;432.6575802232471;425.5032275021544;6.711512283182843;0.8826277187545688;80.79013681351702;;71.26096728311525;
2608.0;BB114_6M_3010_neutre_NM;13.173105;13.784075;;0.61097;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_13.17_to_13.78;/BB/BL/BB114_6M_3010_neutre_13.17_to_13.78_BL;/other/BL/BB114_6M_3010_neutre_NM_12.7_to_13.17;/other/BL/BB114_6M_3010_neutre_12.7_to_13.17_BL;970.3879545454546;112.11231465328625;0.8557377049180328;959.1512836767035;947.0384090909091;92.45885264225736;0.8557377049180328;947.0096545166402;432.6575802232471;425.5032275021544;8.598315228794771;10.471668237356539;80.28376567307816;;61.557398583712065;
2609.0;BB114_6M_3010_neutre_NM;14.365242;14.663276;;0.298034;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_14.37_to_14.66;/BB/BL/BB114_6M_3010_neutre_14.37_to_14.66_BL;/other/BL/BB114_6M_3010_neutre_NM_13.78_to_14.37;/other/BL/BB114_6M_3010_neutre_13.78_to_14.37_BL;241.02360000000002;6.876997818815991;0.9161073825503355;377.20393834921924;242.05360000000002;5.870635172903668;0.9161073825503355;375.8360819306429;246.68466233140055;242.4225484795903;7.6314765201493495;7.470716814390464;199.91686423006615;;180.52829619696388;
2610.0;BB114_6M_3010_neutre_NM;16.287561;16.645202;;0.357641;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_16.29_to_16.65;/BB/BL/BB114_6M_3010_neutre_16.29_to_16.65_BL;/other/BL/BB114_6M_3010_neutre_NM_14.66_to_16.29;/other/BL/BB114_6M_3010_neutre_14.66_to_16.29_BL;1264.1810497237568;94.16159941235045;0.49299719887955185;959.1512836767035;1256.1272928176795;94.19294748232608;0.49299719887955185;947.0096545166402;432.6575802232471;425.5032275021544;7.282499863913867;8.193408036902111;134.91358056069072;;151.6736894609298;
2611.0;BB114_6M_3010_neutre_NM;17.554206;18.314193;;0.759987;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_17.55_to_18.31;/BB/BL/BB114_6M_3010_neutre_17.55_to_18.31_BL;/other/BL/BB114_6M_3010_neutre_NM_16.65_to_17.55;/other/BL/BB114_6M_3010_neutre_16.65_to_17.55_BL;316.73;12.001953762519147;0.9763157894736842;959.1512836767035;315.6;9.402873152893836;0.9763157894736842;947.0096545166402;432.6575802232471;425.5032275021544;3.503157657360381;4.5608456667268875;84.94643505773668;;64.7954605985674;
2612.0;BB114_6M_3010_neutre_NM;19.238098;20.638859;;1.400761;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_19.24_to_20.64;/BB/BL/BB114_6M_3010_neutre_19.24_to_20.64_BL;/other/BL/BB114_6M_3010_neutre_NM_18.31_to_19.24;/other/BL/BB114_6M_3010_neutre_18.31_to_19.24_BL;;;1.0;959.1512836767035;;;1.0;947.0096545166402;432.6575802232471;425.5032275021544;4.127928957618612;5.012222488046544;57.273338481862055;;45.537194480223654;
2613.0;BB114_6M_3010_neutre_NM;21.220025;24.259972;;3.039947;BL;B;pB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_21.22_to_24.26;/BB/BL/BB114_6M_3010_neutre_21.22_to_24.26_BL;/other/BL/BB114_6M_3010_neutre_NM_20.64_to_21.22;/other/BL/BB114_6M_3010_neutre_20.64_to_21.22_BL;354.558849973863;194.27411848146966;0.3705166173083251;377.20393834921924;353.2226921066388;190.0990374985205;0.3705166173083251;375.8360819306429;246.68466233140055;242.4225484795903;11.856453593084169;10.066694522833068;480.7693490053884;;485.8948727203246;
2614.0;BB114_6M_3010_neutre_NM;24.736827;26.241899;;1.505072;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_24.74_to_26.24;/BB/BL/BB114_6M_3010_neutre_24.74_to_26.24_BL;/other/BL/BB114_6M_3010_neutre_NM_24.26_to_24.74;/other/BL/BB114_6M_3010_neutre_24.26_to_24.74_BL;700.8456708860759;407.245345335218;0.7375415282392026;959.1512836767035;696.2014430379747;402.9977122407304;0.7375415282392026;947.0096545166402;432.6575802232471;425.5032275021544;7.3833566071179355;5.0758341635584205;128.08598540480983;;135.87193073465644;
2615.0;BB114_6M_3010_neutre_NM;26.569736;28.819893;;2.250157;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_26.57_to_28.82;/BB/BL/BB114_6M_3010_neutre_26.57_to_28.82_BL;/other/BL/BB114_6M_3010_neutre_NM_26.24_to_26.57;/other/BL/BB114_6M_3010_neutre_26.24_to_26.57_BL;1229.2182944606413;151.42737875512773;0.6951111111111111;959.1512836767035;1206.5353790087463;143.47078812746005;0.6951111111111111;947.0096545166402;432.6575802232471;425.5032275021544;5.034418881193686;6.455272571666784;85.18540045347758;;73.40911803867785;
2616.0;BB114_6M_3010_neutre_NM;30.354769;30.995542;;0.640773;BL;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_30.35_to_31.0;/BB/BL/BB114_6M_3010_neutre_30.35_to_31.0_BL;/other/BL/BB114_6M_3010_neutre_NM_28.82_to_30.35;/other/BL/BB114_6M_3010_neutre_28.82_to_30.35_BL;1420.5035714285714;71.10197937223245;0.9125;529.9615072463769;1432.0976785714286;25.078126723651696;0.9125;531.7730434782609;418.747138187431;421.5480665098707;3.7771877674493366;6.687211322885518;261.00459311780816;;193.33240086132255;
2617.0;BB114_6M_3010_neutre_NM;34.929592;36.31545;;1.385858;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_34.93_to_36.32;/BB/BL/BB114_6M_3010_neutre_34.93_to_36.32_BL;/other/BL/BB114_6M_3010_neutre_NM_31.0_to_34.93;/other/BL/BB114_6M_3010_neutre_31.0_to_34.93_BL;1042.0275478927203;450.96816458861656;0.8115523465703971;959.1512836767035;1015.3173180076628;434.52096137330267;0.8115523465703971;947.0096545166402;432.6575802232471;425.5032275021544;6.643411437064021;7.131357145914016;57.23039375178639;;35.44061712441863;
2618.0;BB114_6M_3010_neutre_NM;37.01583;38.282475;;1.266645;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_37.02_to_38.28;/BB/BL/BB114_6M_3010_neutre_37.02_to_38.28_BL;/other/BL/BB114_6M_3010_neutre_NM_36.32_to_37.02;/other/BL/BB114_6M_3010_neutre_36.32_to_37.02_BL;1296.6659117082534;94.58852900236222;0.5884676145339652;959.1512836767035;1291.8868714011517;101.76659077365727;0.5884676145339652;947.0096545166402;432.6575802232471;425.5032275021544;5.328140123330969;6.204598157585841;119.23620693599351;;111.47499717338447;
2619.0;BB114_6M_3010_neutre_NM;38.282475;38.967953;;0.685478;BL;B;VS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_38.28_to_38.97;/BB/BL/BB114_6M_3010_neutre_38.28_to_38.97_BL;/other/BL/BB114_6M_3010_neutre_NM_38.28_to_38.28;/other/BL/BB114_6M_3010_neutre_38.28_to_38.28_BL;933.503779264214;513.6491933086972;0.5635036496350365;377.20393834921924;918.6231772575252;501.96824522309595;0.5635036496350365;375.8360819306429;246.68466233140055;242.4225484795903;7.59426055416014;7.816904977189357;456.66809418747005;;452.348020600501;
2620.0;BB114_6M_3010_neutre_NM;39.742842;41.292619;;1.549777;BL;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_39.74_to_41.29;/BB/BL/BB114_6M_3010_neutre_39.74_to_41.29_BL;/other/BL/BB114_6M_3010_neutre_NM_38.97_to_39.74;/other/BL/BB114_6M_3010_neutre_38.97_to_39.74_BL;1240.6910204081632;107.64995213572693;0.9367333763718528;959.1512836767035;1203.845612244898;104.41472643762457;0.9367333763718528;947.0096545166402;432.6575802232471;425.5032275021544;5.9936353542155345;6.432753042779026;106.66941119423996;;85.21392932895652;
2621.0;BB114_6M_3010_neutre_NM;42.007901;44.034532;;2.026631;BL;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/BL/BB114_6M_3010_neutre_NM_42.01_to_44.03;/BB/BL/BB114_6M_3010_neutre_42.01_to_44.03_BL;/other/BL/BB114_6M_3010_neutre_NM_41.29_to_42.01;/other/BL/BB114_6M_3010_neutre_41.29_to_42.01_BL;337.1040887040887;164.13518672464784;0.28775913129318853;377.20393834921924;337.2334996534997;166.14859236066508;0.28775913129318853;375.8360819306429;246.68466233140055;242.4225484795903;13.899806226136366;12.094064619394857;451.58905662355863;;481.41528227933503;
2622.0;BB114_6M_3010_neutre_NM;44.809421;46.120771;;1.31135;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_44.81_to_46.12;/BB/EXP/BB114_6M_3010_neutre_44.81_to_46.12_EXP;/other/EXP/BB114_6M_3010_neutre_NM_44.03_to_44.81;/other/EXP/BB114_6M_3010_neutre_44.03_to_44.81_EXP;384.72785536159597;250.14446281077062;0.6941266209000763;343.4144978594363;382.90329177057356;245.84726194557692;0.6941266209000763;342.5819550481627;159.92252973950607;156.34240688859063;17.90247324176766;15.511414828209205;171.7326608917693;;176.2602303609923;
2623.0;BB114_6M_3010_neutre_NM;46.880757;49.309735;;2.428978;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_46.88_to_49.31;/BB/EXP/BB114_6M_3010_neutre_46.88_to_49.31_EXP;/other/EXP/BB114_6M_3010_neutre_NM_46.12_to_46.88;/other/EXP/BB114_6M_3010_neutre_46.12_to_46.88_EXP;1035.1077066666667;233.4724028809958;0.8455518945634267;1024.7471960603264;1030.67312;232.75333471048117;0.8455518945634267;1014.8936164973837;321.7742895400075;300.88125284648845;7.896074695155782;9.422170143495775;62.53904869037866;;48.14788779703224;
2624.0;BB114_6M_3010_neutre_NM;52.021845;53.646131;;1.624286;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_52.02_to_53.65;/BB/EXP/BB114_6M_3010_neutre_52.02_to_53.65_EXP;/other/EXP/BB114_6M_3010_neutre_NM_49.31_to_52.02;/other/EXP/BB114_6M_3010_neutre_49.31_to_52.02_EXP;1117.2242780748663;310.5056051281657;0.8848522167487685;1024.7471960603264;1093.5925668449197;302.44900585170996;0.8848522167487685;1014.8936164973837;321.7742895400075;300.88125284648845;5.884910469726331;4.570185042318767;157.88632545880785;;154.60546051048513;
2625.0;BB114_6M_3010_neutre_NM;53.646131;54.704151;;1.05802;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_53.65_to_54.7;/BB/EXP/BB114_6M_3010_neutre_53.65_to_54.7_EXP;/other/EXP/BB114_6M_3010_neutre_NM_53.65_to_53.65;/other/EXP/BB114_6M_3010_neutre_53.65_to_53.65_EXP;310.4151308304892;35.947538438287566;0.16918714555765596;343.4144978594363;310.15967007963593;36.183805911698904;0.16918714555765596;342.5819550481627;159.92252973950607;156.34240688859063;13.405302422451191;12.729320904707079;615.5621139349597;;581.293506411439;
2626.0;BB114_6M_3010_neutre_NM;55.285318;55.672762;;0.387444;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_55.29_to_55.67;/BB/EXP/BB114_6M_3010_neutre_55.29_to_55.67_EXP;/other/EXP/BB114_6M_3010_neutre_NM_54.7_to_55.29;/other/EXP/BB114_6M_3010_neutre_54.7_to_55.29_EXP;288.2759078590786;7.320651536263666;0.046511627906976744;343.4144978594363;288.11653116531164;7.578194218176243;0.046511627906976744;342.5819550481627;159.92252973950607;156.34240688859063;14.069665987226946;12.678850532835474;324.3836771816741;;327.45382497609603;
2627.0;BB114_6M_3010_neutre_NM;56.030403;56.402946;;0.372543;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_56.03_to_56.4;/BB/EXP/BB114_6M_3010_neutre_56.03_to_56.4_EXP;/other/EXP/BB114_6M_3010_neutre_NM_55.67_to_56.03;/other/EXP/BB114_6M_3010_neutre_55.67_to_56.03_EXP;1303.9142857142858;115.60661702604659;0.8118279569892473;1024.7471960603264;1300.1057142857142;84.15529210965956;0.8118279569892473;1014.8936164973837;321.7742895400075;300.88125284648845;9.177229080921208;8.993770496785821;47.80797273997631;;40.07901452365218;
2628.0;BB114_6M_3010_neutre_NM;57.267244;58.265658;;0.998414;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_57.27_to_58.27;/BB/EXP/BB114_6M_3010_neutre_57.27_to_58.27_EXP;/other/EXP/BB114_6M_3010_neutre_NM_56.4_to_57.27;/other/EXP/BB114_6M_3010_neutre_56.4_to_57.27_EXP;1188.0241121495328;117.64413523351617;0.7855711422845691;1024.7471960603264;1175.7814018691588;116.32861105969245;0.7855711422845691;1014.8936164973837;321.7742895400075;300.88125284648845;6.761608559017847;7.131830905645018;63.141053175572424;;58.77249083220121;
2629.0;BB114_6M_3010_neutre_NM;58.265658;58.757415;;0.491757;EXP;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_58.27_to_58.76;/BB/EXP/BB114_6M_3010_neutre_58.27_to_58.76_EXP;/other/EXP/BB114_6M_3010_neutre_NM_58.27_to_58.27;/other/EXP/BB114_6M_3010_neutre_58.27_to_58.27_EXP;399.4376649746193;298.3916709362065;0.1975560081466395;571.1434919286321;388.47621827411166;270.6181913907792;0.1975560081466395;569.1459983007646;421.9126195408799;420.8753406651144;10.475575072010187;7.599226593525472;220.64934865955632;;257.5345570191593;
2630.0;BB114_6M_3010_neutre_NM;60.158175;60.918162;;0.759987;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_60.16_to_60.92;/BB/EXP/BB114_6M_3010_neutre_60.16_to_60.92_EXP;/other/EXP/BB114_6M_3010_neutre_NM_58.76_to_60.16;/other/EXP/BB114_6M_3010_neutre_58.76_to_60.16_EXP;1216.6341558441559;71.60342663717915;0.8985507246376812;1024.7471960603264;1173.415064935065;57.939280117963534;0.8985507246376812;1014.8936164973837;321.7742895400075;300.88125284648845;5.461194659128089;5.457762262080778;102.82275341784566;;110.62271096436571;
2631.0;BB114_6M_3010_neutre_NM;61.946379;62.676562;;0.730183;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_61.95_to_62.68;/BB/EXP/BB114_6M_3010_neutre_61.95_to_62.68_EXP;/other/EXP/BB114_6M_3010_neutre_NM_60.92_to_61.95;/other/EXP/BB114_6M_3010_neutre_60.92_to_61.95_EXP;772.8002167182663;478.26362601000574;0.5575342465753425;1024.7471960603264;784.4710835913313;454.04446239074895;0.5575342465753425;1014.8936164973837;321.7742895400075;300.88125284648845;5.936847720280259;5.875289872678509;117.8837218063672;;99.38664770837208;
2632.0;BB114_6M_3010_neutre_NM;63.451451;64.941621;;1.49017;EXP;Cov;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_63.45_to_64.94;/BB/EXP/BB114_6M_3010_neutre_63.45_to_64.94_EXP;/other/EXP/BB114_6M_3010_neutre_NM_62.68_to_63.45;/other/EXP/BB114_6M_3010_neutre_62.68_to_63.45_EXP;364.69752032520324;283.38309844742474;0.8348993288590604;571.1434919286321;359.64357723577234;262.9717187715853;0.8348993288590604;569.1459983007646;421.9126195408799;420.8753406651144;8.23370163737314;10.062502550825188;164.91228783814114;;107.52841723306447;
2633.0;BB114_6M_3010_neutre_NM;65.135343;66.342381;;1.207038;EXP;B;Gr;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_65.14_to_66.34;/BB/EXP/BB114_6M_3010_neutre_65.14_to_66.34_EXP;/other/EXP/BB114_6M_3010_neutre_NM_64.94_to_65.14;/other/EXP/BB114_6M_3010_neutre_64.94_to_65.14_EXP;530.8714893617022;424.2586207378369;0.7663628831814416;343.4144978594363;529.015390070922;420.4603775764953;0.7663628831814416;342.5819550481627;159.92252973950607;156.34240688859063;11.68153775514659;14.34954205476865;533.5558956103666;;402.20990790791177;
2634.0;BB114_6M_3010_neutre_NM;68.309406;69.680363;;1.370957;EXP;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_68.31_to_69.68;/BB/EXP/BB114_6M_3010_neutre_68.31_to_69.68_EXP;/other/EXP/BB114_6M_3010_neutre_NM_66.34_to_68.31;/other/EXP/BB114_6M_3010_neutre_66.34_to_68.31_EXP;1164.478322147651;88.12384348025985;0.8912408759124087;1024.7471960603264;1137.7578523489933;66.93576093018132;0.8912408759124087;1014.8936164973837;321.7742895400075;300.88125284648845;3.56418107038854;4.4900972777464885;34.48494483071971;;30.58946288072117;
2635.0;BB114_6M_3010_neutre_NM;70.499957;72.347768;;1.847811;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_70.5_to_72.35;/BB/EXP/BB114_6M_3010_neutre_70.5_to_72.35_EXP;/other/EXP/BB114_6M_3010_neutre_NM_69.68_to_70.5;/other/EXP/BB114_6M_3010_neutre_69.68_to_70.5_EXP;345.4199262381454;140.6721232475034;0.48619382782891174;343.4144978594363;342.5040674394099;127.75608668689017;0.48619382782891174;342.5819550481627;159.92252973950607;156.34240688859063;10.688024272792612;10.744759615567032;636.8249798649158;;616.9936597927485;
2636.0;BB114_6M_3010_neutre_NM;73.15246;73.897545;;0.745085;EXP;B;V;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114;;;neutre;/BB/EXP/BB114_6M_3010_neutre_NM_73.15_to_73.9;/BB/EXP/BB114_6M_3010_neutre_73.15_to_73.9_EXP;/other/EXP/BB114_6M_3010_neutre_NM_72.35_to_73.15;/other/EXP/BB114_6M_3010_neutre_72.35_to_73.15_EXP;293.80458333333337;16.852664489490014;0.2912751677852349;343.4144978594363;293.6666098484848;16.707956905885677;0.2912751677852349;342.5819550481627;159.92252973950607;156.34240688859063;10.34347295809995;8.9316986340929;393.69815541607824;;393.2132156916333;
